name,smiles,dose_mg,cmax_mg_L,log_cmax_per_dose,n_studies,in_platinum
(+)-prenylamine,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,200.0,0.009200000000000002,-4.337242168318426,1,False
bosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,3.0,0.03867999999999999,-1.8896347893086984,1,False
lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,100.0,0.11499999999999999,-2.939302159646388,1,False
busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,2.0,0.032200000000000006,-1.7931741239681502,1,False
vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,150.0,2.47727,-1.7821179157238738,1,False
sulindac sulfide,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,150.0,2.6,-1.7611179110848634,1,False
bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,200.0,0.0169,-4.073143291050307,1,False
tamatinib (r406),COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,150.0,0.313,-2.6805469215092326,1,False
erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,4.0,0.13800000000000004,-1.4621809049267258,1,False
etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,100.0,2.9999999999999996,-1.5228787452803376,1,False
donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.0,0.0069000000000000025,-2.763210900590707,1,True
moexiprilat,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,15.0,0.018400000000000003,-2.9112734360461445,1,False
valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,1.0,0.0029400000000000016,-2.5316526695878423,1,False
methoxsalen,COc1c2occc2cc2ccc(=O)oc12,40.0,0.17800000000000005,-2.3516399890190685,1,False
pinaverium,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,50.0,0.0017100000000000004,-4.465973893943865,1,False
iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,4.0,0.003240000000000001,-3.09151498112135,1,False
gefapixant,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,10.0,0.07150000000000001,-2.1456939581989194,1,False
acitretin,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,50.0,0.24500000000000002,-2.309803919971486,1,False
ro 13-7652,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)c(C)c1C,50.0,0.020600000000000004,-3.3851027839668655,1,False
tafenoquine,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,200.0,0.13818000000000003,-3.1605848073161065,1,True
anethole trithione,COc1ccc(-c2cc(=S)ss2)cc1,75.0,0.0009600000000000006,-4.892790030352131,1,False
arzoxifene,COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,10.0,0.0008000000000000003,-4.096910013008056,1,False
encainide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,25.0,0.06080000000000002,-2.6140364293993024,1,False
formoterol,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0.17,9.399999999999997e-05,-3.2573210677785753,1,False
astemizole,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,10.0,0.0007400000000000002,-4.130768280269024,1,False
vernakalant,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,240.0,0.48120000000000007,-2.6978856230437986,1,False
alfuzosin,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,1.0,0.0026000000000000016,-2.585026652029182,1,False
baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,2.0,0.024600000000000004,-1.910094888560602,1,True
ethambutol,CC[C@@H](CO)NCCN[C@@H](CC)CO,1200.0,2.9320000000000004,-2.6120172800785344,1,False
posaconazole,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,50.0,0.113,-2.6458915608525992,1,False
drotaverine,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,40.0,0.12185000000000001,-2.516234457807219,1,False
reboxetine,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,3.0,0.09200000000000001,-1.513333427374107,1,False
viloxazine,CCOc1ccccc1OCC1CNCCO1,100.0,1.5922999999999998,-1.7979751048959622,1,False
levacetylmethadol (laam),CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,40.0,0.06300000000000001,-2.8027194418743804,1,False
ajmaline,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O,50.0,0.018,-3.4436974992327127,1,False
vinflunine,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)C[N@](Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,207.6,0.23500000000000004,-2.946159486904684,1,False
bretylium,CC[N+](C)(C)Cc1ccccc1Br,100.0,0.0357,-3.447331783887807,1,False
methantheline,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,100.0,0.0251,-3.600326278518962,1,False
tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,86.0,0.07339999999999999,-3.0688023913274973,1,False
pimecrolimus,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,15.0,0.041200000000000014,-2.5611940430225464,1,False
pilocarpine,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,3.0,0.015600000000000003,-2.283996656365201,1,False
upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,1.0,0.00772,-2.112382699664264,1,False
lovastatin acid,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,80.0,0.004660000000000002,-4.234704070301944,1,False
lovastatin,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,80.0,0.006069999999999999,-4.119901295916686,1,False
fenfluramine,CCNC(C)Cc1cccc(C(F)(F)F)c1,58.0,0.06240000000000002,-2.968243403880513,1,False
etilefrine,CCNCC(O)c1cccc(O)c1,20.0,0.0185,-3.0338582672609675,1,False
elacestrant,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,1.0,6.000000000000007e-05,-4.221848749616356,1,False
desethylamodiaquine,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,200.0,0.05100000000000001,-3.5934598195660445,1,False
dexfenfluramine,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,30.0,0.0273,-3.0409586076789066,1,False
diphenoxylate,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,5.0,0.0095,-2.721246399047171,1,False
felodipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,5.0,0.00553,-2.9562448730313204,1,False
Givinostat,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,50.0,0.05299999999999999,-2.97469413473523,1,False
hydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,155.0,0.04600000000000002,-3.527573866488717,1,True
(+)-ethotoin,CCN1C(=O)N[C@@H](c2ccccc2)C1=O,1000.0,29.879999999999995,-1.524619406856639,1,False
(-)-ethotoin,CCN1C(=O)N[C@H](c2ccccc2)C1=O,1000.0,26.07,-1.583858968831671,1,False
amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,200.0,0.671,-2.474307475494989,1,False
sultopride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,50.0,0.33,-2.1804560644581312,1,False
sulpiride,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,100.0,0.08840000000000003,-3.053547734986927,1,False
remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,20.0,0.40469,-1.6939075226746292,1,False
abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,200.0,0.10200000000000002,-3.2924298239020637,1,False
quinapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,40.0,0.579,-1.8393814276005263,1,False
trandolapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,1.0,0.0015700000000000004,-2.804100347590766,1,False
cilazapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0.5,0.017000000000000005,-1.4685210829577449,1,False
flumazenil,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,30.0,0.24683000000000002,-2.084723311503291,1,False
emedastine,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,2.0,0.002000000000000001,-3.0,1,False
Seladelpar,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,10.0,0.07190000000000002,-2.143271109617117,1,False
iptacopan,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,100.0,2.1319999999999997,-1.6712127996454655,1,False
benazepril,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,10.0,0.13541,-1.8683492619104587,1,False
oseltamivir (gs4104),CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,20.0,0.011500000000000003,-3.2403321553103694,1,False
telotristat ethyl,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,500.0,0.004400000000000001,-5.055517327849831,1,False
moexipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,15.0,0.0782,-2.2828845059958334,1,False
trimethadione,CN1C(=O)OC(C)(C)C1=O,65.3,1.04,-1.7978798419762936,1,False
tenoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,10.0,1.5,-0.8239087409443188,1,False
ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,2.0,0.00026999999999999995,-3.869666231504994,1,False
azatadine,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,2.0,0.0014000000000000004,-3.154901959985743,1,False
tepotinib,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,500.0,0.48700000000000004,-3.0114410431213843,1,False
azelastine,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,2.0,0.0010200000000000003,-3.2924298239020637,1,False
sulforidazine,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,25.0,0.03171000000000001,-2.8967437666449487,1,False
cyproheptadine,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,8.0,0.03,-2.425968732272281,1,False
bromhexine,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,8.0,0.024600000000000004,-2.5121548798885645,1,False
methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,5.0,0.09190000000000004,-1.7356544929499074,1,False
cimetidine,CN/C(=N/C#N)NCCSCc1nc[nH]c1C,200.0,0.79,-2.40340290437354,1,False
lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1.0,0.005650000000000001,-2.2479515521805613,1,False
methsuximide,CN1C(=O)CC(C)(c2ccccc2)C1=O,300.0,1.62808,-2.265445513438636,1,False
chlormezanone,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,200.0,2.7499999999999996,-1.8616973018337186,1,False
prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,5.0,0.0002600000000000003,-4.2839966563652006,1,False
nefopam,CN1CCOC(c2ccccc2)c2ccccc2C1,20.0,0.012290000000000002,-3.211478112777527,1,False
oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,5.0,0.0011000000000000003,-3.657577319177794,1,False
hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,4.0,0.012950000000000005,-2.4897902229106914,1,False
pholcodine,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,60.0,0.03120000000000001,-3.2839966563652006,1,False
ergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,2.0,0.00036000000000000024,-3.7447274948966935,1,False
tropisetron,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,5.0,0.003460000000000001,-3.159893905543242,1,False
scopolamine,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.4,0.0004900000000000001,-2.9118639112994487,1,False
mesoridazine,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,25.0,0.16854,-2.1712370190868158,1,False
pyrantel,CN1CCCN=C1/C=C/c1cccs1,750.0,0.037559999999999996,-4.300335679797627,1,False
clemastine,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,2.0,0.0011499999999999998,-3.2403321553103694,1,False
eszopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.5,0.018080000000000006,-1.9188928329163366,1,False
thiothixene,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,20.0,0.0272,-2.8664610916297826,1,False
cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1.5,0.0008800000000000001,-3.2316085869055127,1,False
pyridostigmine,CN(C)C(=O)Oc1ccc[n+](C)c1,120.0,0.052,-3.3631779024128257,1,False
neostigmine,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,30.0,0.005750000000000001,-3.717453410030032,1,False
ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,400.0,0.31699999999999995,-3.101000729110211,1,False
zimelidine,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,100.0,0.09825,-3.0076674409525355,1,False
olopatadine,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,5.0,0.06998,-1.8539960661891313,1,False
brompheniramine,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,9.46,0.011230000000000006,-2.925511380140335,1,False
chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,8.0,0.017360000000000004,-2.6635402661514704,1,False
pheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,30.5,0.2235,-2.1350223118788305,1,False
alectinib,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,600.0,0.10300000000000004,-3.7653140256784714,1,False
clotiazepam,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,5.0,0.17880000000000004,-1.4466024898761198,1,False
istradefylline,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,40.0,0.18110000000000004,-2.344141541013904,1,False
enoxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,200.0,1.22,-2.214670164989233,1,False
rosoxacin,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,300.0,4.53,-1.8210230527068305,1,False
nalidixic acid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1000.0,30.600000000000005,-1.5142785735184199,1,False
pipotiazine,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,10.0,0.010000000000000004,-3.0,1,False
lymecycline,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,300.0,2.13,-2.148741651280925,1,False
tetracycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,300.0,2.4999999999999996,-2.079181246047625,1,False
cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,2.5,0.0021000000000000007,-3.0757207139381184,1,True
methylene blue,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,500.0,3.5715100000000004,-2.146118133876931,1,False
altretamine,CN(C)c1nc(N(C)C)nc(N(C)C)n1,200.0,0.277,-2.8585502265995326,1,False
terbinafine,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,125.0,0.5650000000000002,-2.3448615651886175,1,False
creatine,CN(CC(=O)O)C(=N)N,5000.0,102.09999999999995,-1.6899442622491088,1,False
revefenacin,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,0.2,0.00013000000000000015,-3.187086643357144,1,False
xanthinol,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,150.0,0.615,-2.3872161432802645,1,False
amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,10.0,0.00596,-3.2247537402597635,1,False
doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,3.0,0.00059,-3.7062692430775184,1,False
clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,75.0,0.04757,-3.197728111971798,1,False
chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,25.0,0.004310000000000001,-3.763462738511306,1,False
carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,8.0,0.09574000000000002,-1.9219965638460137,1,False
zotepine,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,25.0,0.005900000000000002,-3.6270879970298933,1,False
toremifene,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,120.0,0.63,-2.279840696594043,1,False
