name,canon_smiles,dose_mg,cmax_mg_L,log_cmax_per_dose,n_studies,tmax_h,thalf_h,auc_ng_h_ml,f_pct,formulation,is_prodrug,in_holdout
telaprevir,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,500.0,0.2126052680438563,-3.3713959828409714,2,3.625,5.205,1580.0,,tablet,False,False
perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,4.0,0.074036450482178,-1.732614402059572,2,0.785,1.985,123.77,,tablet,False,False
propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1,100.0,3.117,-1.5062631977231602,1,0.83,1.49,8223.0,,tablet,False,False
vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,20.0,0.0244344314804574,-2.9130277569763843,3,0.75,3.3,69.8,15.0,tablet,False,False
sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,50.0,0.2600212605888586,-2.283961144907773,3,1.0,2.96,628.0,41.0,tablet,False,False
enprofylline,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,152.0,2.04,-1.8722134205188738,1,1.0,,6510.0,,solution,False,False
Tonapofylline,CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc2n(CCC)c1=O,75.0,1.8247534079979133,-1.6138570799589989,2,2.65,14.35,12412.5,81.2,capsule,False,False
zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,20.0,0.0515758269684059,-2.5885837954718007,3,0.93,1.09,93.2,,capsule,False,False
rivastigmine,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,6.0,0.0308841804165174,-2.2884151695701145,2,1.34,1.735,100.35,60.2,capsule,False,False
entacapone,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,100.0,1.116,-1.95233580539844,1,0.6,1.59,724.0,32.0,tablet,False,False
entacapone,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,200.0,1.2,-2.2218487496163566,1,,0.4,,35.0,tablet,False,False
milnacipran,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,50.0,0.1377566600095906,-2.559857399821306,3,2.0,8.3,1360.0,90.3,capsule,False,False
diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,150.0,0.5,-2.4771212547196626,1,2.27,14.63,5840.0,82.5,tablet,False,False
celiprolol,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,100.0,0.3023408672343188,-2.519503145528832,2,4.0,4.699999999999999,1412.5,,tablet,False,False
levomilnacipran,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,100.0,0.2081,-2.681727919788373,1,6.0,11.1,4034.0,,capsule ER,False,False
disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,250.0,0.38,-2.8181564120552274,1,9.2,7.3,4520.0,,,False,False
lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,66.5,0.127,-2.7190179243471477,1,1.1,2.4,359.0,,solution,False,False
chloroquine,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,300.0,0.1047295946712294,-3.457051832006876,2,3.0,209.5,5992.54,89.0,tablet,False,False
flurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,30.0,0.0021,-4.154901959985743,1,1.0,1.34,5.1,,,False,False
sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,50.0,0.0242988720707978,-3.313383889782874,3,8.03,63.8,1489.0,,capsule,False,False
metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,10.0,0.0411168950377477,-2.3859796887327835,3,1.02,6.0,277.7,77.0,tablet,False,False
procainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,1000.0,5.230678732248808,-2.281441953475961,2,1.8,2.68,29400.0,,capsule,False,False
clomifene (clomiphene),CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,50.0,0.0084137506499776,-3.7739803672211734,2,6.58,128.12,714.135,,tablet,False,False
amodiaquine,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,200.0,0.016,-4.096910013008056,1,0.6,7.9,30.0,,tablet,False,False
Givinostat,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,100.0,0.0989999999999999,-3.0043648054024508,2,2.09,6.0,671.0,,capsule,False,False
alverine,CCN(CCCc1ccccc1)CCCc1ccccc1,120.0,0.0084613474104305,-4.151741719140989,2,1.135,14.51,50.38,,capsule,False,False
hydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,155.0,0.046,-3.5275738664887175,1,3.2,768.0,,79.0,tablet,False,False
pemigatinib,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,9.0,0.052755483868699,-2.231974898737306,4,1.0,14.05,587.4449999999999,,tablet,False,False
amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,50.0,0.0371,-3.129596094720973,1,2.3,10.6,324.8,,,False,False
sultopride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,100.0,0.55,-2.2596373105057563,1,1.7,3.6,3900.0,,tablet,False,False
sulpiride,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,100.0,0.0884,-3.053547734986927,1,2.9,9.0,1402.5,,,False,False
remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,100.0,1.72643,-1.7628510259041812,1,1.2,4.7,12029.31,91.6,capsule,False,False
abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,200.0,0.102,-3.2924298239020637,1,8.23,21.6,3680.0,,,False,False
Blonanserin,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,8.0,0.0003741657386773,-4.330025969152934,2,1.25,10.8,2.48,,tablet,False,False
fenfluramine,CCNC(C)Cc1cccc(C(F)(F)F)c1,61.28,0.0573999999999999,-3.0284068642265747,1,3.0,21.2,1610.0,71.0,solution,False,False
etilefrine,CCNCC(O)c1cccc(O)c1,20.0,0.0184999999999999,-3.0338582672609697,1,0.5,1.61,24.9,,tablet,False,False
elacestrant,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,100.0,0.0118,-3.9281179926938745,1,2.58,28.4,294.0,10.0,capsule,False,False
dexfenfluramine,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,30.0,0.0272999999999999,-3.040958607678908,1,3.0,14.5,509.9,69.0,capsule,False,False
meperidine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,100.0,0.1679999999999999,-2.7746907182741376,1,1.25,4.15,923.0,51.3,solution,False,False
diphenoxylate,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,5.0,0.0094999999999999,-2.7212463990471756,1,2.0,3.4,50.65,,solution,False,False
felodipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,40.0,0.04427,-2.9559504693491143,1,0.55,2.8,101.98,15.5,solution,False,False
nitrendipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,20.0,0.0075971047116648,-3.4203818832935498,2,2.03,9.395,26.645,11.1,tablet,False,False
lacidipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,8.0,0.0079233831158161,-3.004179331309933,2,1.15,9.65,24.375,10.0,,False,False
amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,10.0,0.0057480431452799,-3.2404799806758326,2,7.0,36.285,259.1,64.0,tablet,False,False
levamlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,5.0,0.0028118916017344,-3.2499714296937765,3,6.0,49.1,157.14,77.0,tablet,False,False
oseltamivir,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,30.0,0.065,-2.664207898076807,1,,1.0,,,tablet,False,False
oseltamivir (gs4104),CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,75.0,0.0744,-3.0034883278458215,1,0.5,1.41,161.0,,capsule,False,False
ximelagatran,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1,50.0,0.4084885708511591,-2.087790094473001,3,0.33,0.56,224.47,,solution,False,False
loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,20.0,0.0153967722475743,-3.1136003100218104,3,1.2,6.0,47.0,,tablet,False,False
molsidomine,CCOC(=O)N=C1CN(N2CCOCC2)NO1,2.0,0.0137579068175358,-2.162477632022056,2,0.6,1.13,29.085,44.0,tablet,False,False
vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,40.0,0.4544962827111823,-1.9445296558153515,3,1.5,193.0,35500.0,100.0,tablet,False,False
ezogabine (retigabine),CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,200.0,0.6334972280151897,-2.499285276776551,4,1.9,7.550000000000001,4490.0,60.0,capsule,False,False
moricizine (en-313),CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,250.0,0.8160882305241266,-2.486202894086887,2,0.9,2.35,1909.5,38.0,tablet,False,False
telotristat ethyl,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,500.0,0.0044,-5.055517327849832,1,1.25,0.6,6.23,,tablet,False,False
enalapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,10.0,0.06945134987889,-2.1583193087563743,2,1.15,0.725,141.45,,capsule,False,False
moexipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,30.0,0.245,-2.08795517035513,1,1.0,,437.0,,capsule,False,False
quinapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,40.0,0.579,-1.8393814276005263,1,0.63,0.59,643.0,,capsule,False,False
ramipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,5.0,0.0134221953390069,-2.5711464493345506,3,0.34,1.32,10.5,,tablet,False,False
trandolapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,4.0,0.0079899999999999,-2.6995132120139766,1,0.44,4.81,6.69,10.0,capsule,False,False
cilazapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,5.0,0.182,-1.438898616350944,1,1.0,13.8,519.0,,tablet,False,False
benazepril,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,10.0,0.1354099999999999,-1.868349261910459,1,0.5,0.6,135.41,,capsule,False,False
Temocapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,20.0,0.1239999999999999,-2.2076083105017466,1,1.0,0.8,141.0,,tablet,False,False
flumazenil,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,30.0,0.24683,-2.084723311503291,1,0.62,1.2,,65.2,,False,False
bilastine,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,20.0,0.2401813888699538,-1.9204906438220264,3,1.31,11.76,1192.62,60.67,tablet,False,False
emedastine,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,2.0,0.002,-3.0,1,4.0,6.4,19.8,,,False,False
Tesaglitazar,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,1.0,0.2328685517625769,-0.6328891577433795,2,0.625,41.75,5657.335,103.0,tablet,False,False
Saroglitazar,CCO[C@@H](Cc1ccc(OCCn2c(C)ccc2-c2ccc(SC)cc2)cc1)C(=O)O,128.0,7.46117,-1.2344030343063304,1,1.88,7.68,33385.65,,tablet,False,False
Seladelpar,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,10.0,0.0719,-2.1432711096171175,1,2.0,6.7,705.0,,,False,False
iptacopan,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,100.0,2.132,-1.6712127996454653,1,1.51,12.3,22983.0,,capsule,False,False
repaglinide,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,2.0,0.0261438213939014,-1.8836609277604057,3,0.75,2.42,40.32,,tablet,False,False
Mosapride,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,10.0,0.07069,-2.150642018338701,1,0.49,2.24,175.77,,tablet,False,False
Cinitapride,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,4.0,0.00237,-3.2273116453178585,1,1.27,5.48,9.52,,tablet,False,False
apremilast,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,30.0,0.28522622600315,-2.0219317991611567,2,2.5,8.2,2815.0,73.0,tablet,False,False
neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,240.0,0.052223328120678,-3.6623466963543545,2,5.965,12.125,807.5,,tablet,False,False
drotaverine,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,80.0,0.2772799999999999,-2.460171441622102,1,2.0,9.08,3077.68,58.2,tablet,False,False
dapagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,10.0,0.1453287696478647,-1.8376484031657698,3,1.3,12.3,604.9,78.0,capsule,False,False
Luseogliflozin,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1,25.0,0.721,-1.5400047439526086,1,2.25,12.6,8510.0,,,False,False
Henagliflozin,CCOc1ccc(Cc2cc([C@@]34OC[C@@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,100.0,1.46,-1.8356471442155629,1,3.0,15.1,13400.0,,,False,False
ertugliflozin,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,15.0,0.3089834888871038,-1.686155986351905,3,1.0,13.77,1606.0,104.73,tablet,False,False
reboxetine,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,5.0,0.1639999999999999,-1.4841261562883212,1,2.0,12.7,2943.0,60.0,capsule,False,False
viloxazine,CCOc1ccccc1OCC1CNCCO1,100.0,1.5923,-1.7979751048959622,1,1.59,3.36,10255.79,,,False,False
tamsulosin,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0.4,0.0071416111045517,-1.748263794273458,3,6.98,11.4,117.0,,capsule ER,False,False
finerenone,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,5.0,0.0435017241037639,-2.060463534647756,2,0.75,2.1100000000000003,107.6,43.5,tablet,False,False
tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1000.0,19.61483612417049,-1.7074153159140413,5,2.2,16.63,486130.0,,tablet,False,False
baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,10.0,0.152,-1.8181564120552274,1,0.75,7.23,780.0,80.0,tablet,False,False
levetiracetam,CC[C@@H](C(N)=O)N1CCCC1=O,1500.0,50.08734773195037,-1.4763632238899287,3,0.75,7.22,427900.0,102.9,tablet,False,False
methylergometrine,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.12,0.0009652460826131,-2.0945431983031737,2,0.825,1.75,2.83,90.5,tablet,False,False
ethambutol,CC[C@@H](CO)NCCN[C@@H](CC)CO,882.0,3.95,-2.3488714895053597,1,2.75,4.04,20565.0,,tablet,False,False
procaterol,CC[C@@H](NC(C)C)[C@@H](O)c1ccc(O)c2[nH]c(=O)ccc12,0.1,0.000334108418554,-2.476112581274513,3,1.6,4.2,1.96,,solution,False,False
posaconazole,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,100.0,0.235,-2.6289321377282637,1,7.3,18.3,6357.0,,tablet,False,False
tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,86.0,0.0734,-3.0688023913274973,1,1.0,4.81,301.0,32.0,capsule,False,False
pimecrolimus,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,60.0,0.1474999999999999,-2.609359230069462,1,1.4,35.0,966.1,,capsule,False,False
pilocarpine,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,10.0,0.0509399999999999,-2.2929410593724047,1,0.83,1.22,107.83,,,False,False
upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,48.0,0.314,-2.1843115893023723,1,1.0,12.2,1040.0,,capsule,False,False
Vaniprevir,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,80.0,0.02519,-3.5018618194938305,1,2.0,4.3,58.29,,,False,False
topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,2.6,0.0053691072799302,-2.685071266299211,3,1.13,4.2,20.11,41.23,solution,False,False
lovastatin,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,80.0,0.0060699999999999,-4.119901295916693,1,3.5,2.6,43.1,5.0,tablet,False,False
pravastatin,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,10.0,0.0113342842738304,-2.9456058990698843,2,1.13,2.4450000000000003,33.92,,tablet,False,False
idelalisib,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,150.0,2.239256917063456,-1.8259873346316797,3,2.0,9.0,10507.6,,,False,False
levacetylmethadol (laam),CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,40.0,0.063,-2.802719441874381,1,2.6,,944.0,47.0,solution,False,False
Solithromycin,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,100.0,0.0683,-3.1655792963184677,1,2.0,3.16,624.0,,capsule,False,False
Modithromycin,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@]2(C)C[C@@H](C)/C(=N\C(C)=O)[C@H](C)[C@@H](OC/C(=N\OCc3ccc(-n4cccn4)nc3)CO2)[C@]1(C)O,100.0,0.1959999999999999,-2.707743928643524,1,1.75,15.6,3432.0,,suspension,False,False
telithromycin,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,800.0,2.00824635784909,-2.6002729989912465,4,1.075,10.495,9525.0,57.3,tablet,False,False
Nafithromycin,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2[C@H](/C(N)=N/O[C@@H](C)c3nnc(-c4ccccn4)s3)C(=O)O[C@@]21C,100.0,0.0989999999999999,-3.0043648054024508,1,1.26,5.15,662.0,,tablet,False,False
roxithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,150.0,6.0969796029772265,-1.3909765169334258,3,1.6,8.4,70250.0,50.0,tablet,False,False
erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,250.0,1.5245245160377054,-2.214805595979635,2,2.745,1.49,3967.3,32.0,capsule,False,False
azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,500.0,0.4098243526195094,-3.086372242818338,2,2.0,51.23,4484.06,37.0,suspension,False,False
clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,250.0,0.8532760397432944,-2.46685045799237,2,1.34,3.05,4587.5,55.0,tablet,False,False
obeticholic acid,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,10.0,0.0454746372031977,-2.3422307570534353,3,1.5,67.44,166.02,,tablet,False,False
ajmaline,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O,50.0,0.018,-3.4436974992327127,1,1.0,1.79,45.0,,tablet,False,False
vinflunine,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)C[N@](Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,207.6,0.235,-2.946159486904684,1,2.51,33.0,3272.0,57.3,capsule,False,False
bretylium,CC[N+](C)(C)Cc1ccccc1Br,100.0,0.0357,-3.447331783887807,1,3.0,7.99,,22.6,solution,False,False
methantheline,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,100.0,0.0251,-3.600326278518962,1,2.8,2.07,226.0,,tablet,False,False
Denatonium,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,100.0,0.00304,-4.517126416391246,1,1.21,11.1,17.5,,capsule,False,False
Cenerimod,CCc1cc(-c2noc(-c3cc(OC)nc(C4CCCC4)c3)n2)cc(C)c1OC[C@@H](O)CO,25.0,0.1219999999999999,-2.3115801779972895,1,6.2,170.0,18700.0,,capsule,False,False
siponimod,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,0.25,0.0018466596372557,-2.1315531518258357,5,4.0,26.7,61.4,84.0,,False,False
ethionamide,CCc1cc(C(N)=S)ccn1,250.0,2.047574174480622,-2.0867003654023906,2,1.375,1.96,8209.0,,tablet,False,False
alectinib,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,600.0,0.103,-3.7653140256784714,1,4.0,23.4,1900.0,,capsule,False,False
clotiazepam,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,5.0,0.1788,-1.44660248987612,1,0.54,4.62,528.2,,tablet,False,False
pioglitazone,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,15.0,0.5807550774638135,-1.4120982435883558,2,1.83,7.355,5630.82,83.0,tablet,False,False
Tofogliflozin,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,20.0,0.4602408883246797,-1.6380447964009834,3,1.0,5.7,1900.0,97.5,solution,False,False
Aficamten,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,20.0,0.2272999999999999,-1.9444305599390106,1,0.5,77.3,5989.0,,,False,False
pyrimethamine,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,50.0,0.4020911090785271,-2.0946455341200116,2,1.5,111.15,55845.0,,tablet,False,False
Ziritaxestat,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,600.0,8.4,-1.853871964321762,1,3.25,7.0,40000.0,51.1,tablet,False,False
Telacebec,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,100.0,0.10862,-2.9640902015433914,1,3.0,21.13,1138.57,,,False,False
